response_id,respondent_id,submitted_at,consent,consent_source,response_source,validation_profile,completion_seconds,questionnaire_version,randomization_group,age_band,activity_days_30d,player_tenure_months,player_status,monthly_merch_budget,has_purchased_merch,purchase_history,annual_merch_spend,purchase_frequency_12m,preferred_operator_1,preferred_operator_2,preferred_operator_3,operator,category,purchase_intent,acceptable_price,channel,limited_preference,purchase_motivation,purchase_barrier,promotion_preference,preorder_tolerance_days,price_good_value,concept_appeal,concept_strength,concept_concern,concept_variant,attribute_priority,product_improvement,open_feedback,is_simulated,is_real_survey_response,data_type,source_batch_id,source_note
REAL-ARK-SURVEY-20260903-082,REAL-ARK-SURVEY-20260903-082,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,16,2.0,玩过《明日方舟》,50.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,2,玛恩纳,W,拉普兰德,玛恩纳,装饰摆件,3,100.0,淘宝/天猫,3,朋友推荐或社区评价很好｜画面或造型设计很好看｜很喜欢这个角色,设计不太喜欢｜材质、尺寸或实物效果说不清楚｜预售时间太长,包邮,0.0,150.5,3,角色选择｜配色,是否为正版授权｜发货时间｜实物图和细节,更喜欢A款,角色和画面设计=3｜材质与做工=5｜正版授权=4｜实用性=6｜价格=2｜限定或收藏价值=1,希望包装更适合收藏,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-083,REAL-ARK-SURVEY-20260903-083,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,28,84.0,玩过《明日方舟》,0.0,True,买过《明日方舟》官方或正版授权周边,350.0,4,幽灵鲨,年,棘刺,幽灵鲨,毛绒玩偶,4,200.0,官方商城,5,有收藏或凑套装的价值｜价格合适｜画面或造型设计很好看,设计不太喜欢｜运费太高,直接降价,,80.0,3,材质与工艺｜角色选择,材质和工艺｜是否为正版授权｜具体尺寸,更喜欢A款,角色和画面设计=2｜材质与做工=4｜正版授权=1｜实用性=5｜价格=3｜限定或收藏价值=6,希望增加可替换配件或玩法,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-084,REAL-ARK-SURVEY-20260903-084,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,6,0.0,没玩过《明日方舟》,50.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,4,棘刺,维什戴尔,阿米娅,棘刺,装饰摆件,2,100.0,B站会员购,4,材质和做工让人放心｜想支持作品或官方,担心不是正版｜发货进度不透明｜运费太高,预售特典,0.0,75.5,3,尺寸｜材质与工艺,具体尺寸｜是否为正版授权｜发货时间,更喜欢A款,角色和画面设计=2｜材质与做工=1｜正版授权=5｜实用性=3｜价格=4｜限定或收藏价值=6,-,想要更多能日常使用的周边，比如包、杯子、文具和服饰。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-085,REAL-ARK-SURVEY-20260903-085,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,28,84.0,玩过《明日方舟》,400.0,True,买过《明日方舟》官方或正版授权周边,3500.0,12,浊心斯卡蒂,德克萨斯,史尔特尔,浊心斯卡蒂,亚克力制品,4,80.0,官方商城,4,很喜欢这个角色｜有收藏或凑套装的价值｜朋友推荐或社区评价很好,材质、尺寸或实物效果说不清楚｜已经有很多同类周边｜预售时间太长,不太在意促销，更看重商品本身,75.0,65.5,5,画面或造型｜收藏价值,具体尺寸｜实物图和细节｜最终价格,更喜欢A款,角色和画面设计=1｜材质与做工=2｜正版授权=4｜实用性=6｜价格=3｜限定或收藏价值=5,希望增加可替换配件或玩法,没有特别建议，主要还是看角色和成品质量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-086,REAL-ARK-SURVEY-20260903-086,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,16,48.0,玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,8,缪尔赛思,幽灵鲨,铃兰,缪尔赛思,装饰摆件,3,100.0,B站会员购,4,平时真的能用到｜有收藏或凑套装的价值｜材质和做工让人放心,价格比预期高｜设计不太喜欢,角色套装更优惠,45.0,75.5,3,材质与工艺｜画面或造型｜配色,售后规则｜是否容易缺货或限量｜材质和工艺,更喜欢A款,角色和画面设计=4｜材质与做工=3｜正版授权=2｜实用性=1｜价格=6｜限定或收藏价值=5,希望实物图和细节展示更充分,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-087,REAL-ARK-SURVEY-20260903-087,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,16,24.0,玩过《明日方舟》,400.0,False,没买过方舟正版周边，但买过其他ACG正版周边,750.0,4,玛恩纳,史尔特尔,伊芙利特,玛恩纳,亚克力制品,2,120.0,淘宝/天猫,3,很喜欢这个角色｜画面或造型设计很好看,材质、尺寸或实物效果说不清楚｜价格比预期高｜设计不太喜欢,不太在意促销，更看重商品本身,0.0,40.5,2,收藏价值,是否容易缺货或限量｜发货时间｜最终价格,更喜欢B款,角色和画面设计=1｜材质与做工=2｜正版授权=5｜实用性=6｜价格=4｜限定或收藏价值=3,-,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-088,REAL-ARK-SURVEY-20260903-088,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,23～26岁,2,24.0,玩过《明日方舟》,50.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,4,棘刺,玛恩纳,逻各斯,棘刺,亚克力制品,5,60.0,线下展会或快闪店,3,想支持作品或官方｜平时真的能用到,设计不太喜欢｜发货进度不透明,不太在意促销，更看重商品本身,45.0,30.0,4,画面或造型｜实用性｜尺寸,材质和工艺｜最终价格,更喜欢A款,角色和画面设计=5｜材质与做工=1｜正版授权=4｜实用性=6｜价格=3｜限定或收藏价值=2,-,想看到更多阵营主题、干员小队主题的组合周边。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-089,REAL-ARK-SURVEY-20260903-089,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,16,48.0,玩过《明日方舟》,50.0,False,没买过方舟正版周边，但买过其他ACG正版周边,750.0,4,拉普兰德,逻各斯,德克萨斯,拉普兰德,通行证,3,50.0,其他：线下谷店,5,很喜欢这个角色,材质、尺寸或实物效果说不清楚｜售后或退换不方便｜价格比预期高,不太在意促销，更看重商品本身,75.0,50.5,4,配件或玩法｜角色选择｜画面或造型,实物图和细节｜材质和工艺｜最终价格,更喜欢B款,角色和画面设计=3｜材质与做工=1｜正版授权=4｜实用性=6｜价格=2｜限定或收藏价值=5,-,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-090,REAL-ARK-SURVEY-20260903-090,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,2,48.0,玩过《明日方舟》,0.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,2,年,泥岩,玛恩纳,年,亚克力制品,1,120.0,官方商城,4,有收藏或凑套装的价值,运费太高｜材质、尺寸或实物效果说不清楚,不太在意促销，更看重商品本身,30.0,40.5,1,材质与工艺,最终价格｜具体尺寸｜售后规则,更喜欢B款,角色和画面设计=2｜材质与做工=1｜正版授权=3｜实用性=5｜价格=4｜限定或收藏价值=6,-,没有特别建议，主要还是看角色和成品质量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-091,REAL-ARK-SURVEY-20260903-091,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,16,24.0,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,350.0,4,夜莺,W,艾雅法拉,夜莺,亚克力制品,5,100.0,官方商城,4,平时真的能用到｜画面或造型设计很好看,价格比预期高｜已经有很多同类周边｜预售时间太长,直接降价,,40.5,5,角色选择｜收藏价值｜画面或造型,材质和工艺｜是否为正版授权｜是否容易缺货或限量,更喜欢A款,角色和画面设计=1｜材质与做工=2｜正版授权=4｜实用性=5｜价格=3｜限定或收藏价值=6,希望增加可替换配件或玩法,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-092,REAL-ARK-SURVEY-20260903-092,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,2,0.0,没玩过《明日方舟》,750.0,False,没买过方舟正版周边，但买过其他ACG正版周边,750.0,4,德克萨斯,幽灵鲨,陈,德克萨斯,亚克力制品,2,100.0,淘宝/天猫,4,材质和做工让人放心｜很喜欢这个角色,售后或退换不方便｜不确定买回来怎么摆或怎么用,直接降价,75.0,30.0,3,画面或造型｜尺寸｜配色,最终价格｜发货时间,更喜欢A款,角色和画面设计=3｜材质与做工=1｜正版授权=5｜实用性=4｜价格=2｜限定或收藏价值=6,希望缩短预售和发货周期,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-093,REAL-ARK-SURVEY-20260903-093,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,18～22岁,6,24.0,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,2000.0,8,艾雅法拉,锏,夕,艾雅法拉,毛绒玩偶,3,300.0,线下展会或快闪店,5,价格合适｜是限定、联名或活动纪念款｜很喜欢这个角色,价格比预期高｜不确定买回来怎么摆或怎么用｜材质、尺寸或实物效果说不清楚,角色套装更优惠,75.0,115.5,2,画面或造型｜收藏价值,是否为正版授权｜是否容易缺货或限量｜材质和工艺,两款都可以,角色和画面设计=3｜材质与做工=2｜正版授权=5｜实用性=6｜价格=4｜限定或收藏价值=1,-,希望官方把预售周期和发货进度写得更透明。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-094,REAL-ARK-SURVEY-20260903-094,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,28,48.0,玩过《明日方舟》,,True,买过《明日方舟》官方或正版授权周边,350.0,8,斯卡蒂,幽灵鲨,阿米娅,斯卡蒂,吧唧（徽章）,4,60.0,淘宝/天猫,5,很喜欢这个角色｜价格合适,已经有很多同类周边｜售后或退换不方便｜设计不太喜欢,包邮,45.0,20.5,4,角色选择｜配件或玩法｜收藏价值,是否容易缺货或限量｜具体尺寸｜材质和工艺,更喜欢B款,角色和画面设计=1｜材质与做工=2｜正版授权=4｜实用性=6｜价格=3｜限定或收藏价值=5,希望减少容易刮花的材质,想看到更多阵营主题、干员小队主题的组合周边。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-095,REAL-ARK-SURVEY-20260903-095,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,16,24.0,玩过《明日方舟》,0.0,True,买过《明日方舟》官方或正版授权周边,,4,史尔特尔,霍尔海雅,塞雷娅,史尔特尔,手办模玩,2,1500.0,B站会员购,4,价格合适｜有收藏或凑套装的价值,设计不太喜欢｜价格比预期高,包邮,45.0,350.5,1,角色选择,实物图和细节｜最终价格,更喜欢B款,角色和画面设计=1｜材质与做工=4｜正版授权=2｜实用性=6｜价格=3｜限定或收藏价值=5,-,希望包装在保护商品的同时不要过度增加体积和运费。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-096,REAL-ARK-SURVEY-20260903-096,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,0,,玩过《明日方舟》,400.0,True,买过《明日方舟》官方或正版授权周边,2000.0,12,维什戴尔,令,能天使,维什戴尔,日用生活,5,,品牌直播间,5,价格合适｜朋友推荐或社区评价很好｜材质和做工让人放心,运费太高｜预售时间太长,包邮,135.0,150.5,4,尺寸｜画面或造型｜配色,具体尺寸｜售后规则｜材质和工艺,更喜欢A款,角色和画面设计=4｜材质与做工=3｜正版授权=2｜实用性=5｜价格=1｜限定或收藏价值=6,希望增加可替换配件或玩法,如果有长期补货机制会更愿意购买，不喜欢抢限量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-097,REAL-ARK-SURVEY-20260903-097,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,27～30岁,0,48.0,玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,4,能天使,维什戴尔,幽灵鲨,能天使,毛绒玩偶,4,150.0,淘宝/天猫,4,价格合适｜很喜欢这个角色｜画面或造型设计很好看,设计不太喜欢｜价格比预期高｜预售时间太长,不太在意促销，更看重商品本身,30.0,200.5,4,实用性｜材质与工艺｜配色,实物图和细节｜最终价格｜是否为正版授权,更喜欢A款,角色和画面设计=2｜材质与做工=1｜正版授权=3｜实用性=5｜价格=6｜限定或收藏价值=4,希望减少容易刮花的材质,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-098,REAL-ARK-SURVEY-20260903-098,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,28,2.0,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,750.0,4,艾雅法拉,浊心斯卡蒂,诗怀雅,艾雅法拉,日用生活,3,150.0,官方商城,3,朋友推荐或社区评价很好｜材质和做工让人放心｜是限定、联名或活动纪念款,设计不太喜欢｜材质、尺寸或实物效果说不清楚,直接降价,45.0,50.0,4,配色｜画面或造型｜收藏价值,最终价格｜实物图和细节｜发货时间,更喜欢A款,角色和画面设计=2｜材质与做工=1｜正版授权=3｜实用性=5｜价格=4｜限定或收藏价值=6,希望限定数量不要太少,没有特别建议，主要还是看角色和成品质量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-099,REAL-ARK-SURVEY-20260903-099,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,23～26岁,2,24.0,玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,2,艾雅法拉,塞雷娅,棘刺,艾雅法拉,手办模玩,3,800.0,淘宝/天猫,5,想支持作品或官方｜材质和做工让人放心｜价格合适,设计不太喜欢｜发货进度不透明｜担心不是正版,包邮,30.0,350.5,4,材质与工艺,实物图和细节｜最终价格｜是否容易缺货或限量,两款都可以,角色和画面设计=1｜材质与做工=2｜正版授权=3｜实用性=6｜价格=4｜限定或收藏价值=5,希望缩短预售和发货周期,想看到更多阵营主题、干员小队主题的组合周边。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
