order_line_id,order_id,order_date,sku_id,quantity,unit_price,discount_rate,discount_amount,net_revenue,unit_cost,line_cost,payment_status,fulfillment_status,is_simulated,simulation_seed
ORD-0001870-1,ORD-0001870,2026-07-04,凯尔希·思衡托-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0001871-1,ORD-0001871,2026-08-13,缄默德克萨斯-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001872-1,ORD-0001872,2026-08-22,维娜·维多利亚-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001873-1,ORD-0001873,2026-06-17,斩业星熊-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0001874-1,ORD-0001874,2026-06-10,新约能天使-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001875-1,ORD-0001875,2026-06-27,余-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0001875-2,ORD-0001875,2026-06-27,Mon3tr-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0001876-1,ORD-0001876,2026-08-22,焰狐龙梓兰-亚克力制品,2,48.0,0.0,0.0,96.0,16.8,33.6,paid,delivered,True,20260903
ORD-0001877-1,ORD-0001877,2026-08-13,娜斯提-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001877-2,ORD-0001877,2026-08-13,酒神-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0001878-1,ORD-0001878,2026-06-24,谬因-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0001879-1,ORD-0001879,2026-07-10,重岳-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0001879-2,ORD-0001879,2026-07-10,焰狐龙梓兰-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0001880-1,ORD-0001880,2026-06-17,怒潮凛冬-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001881-1,ORD-0001881,2026-07-11,赤刃明霄陈-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001882-1,ORD-0001882,2026-06-22,Mon3tr-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0001883-1,ORD-0001883,2026-08-15,塑心-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001884-1,ORD-0001884,2026-06-12,酒神-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0001885-1,ORD-0001885,2026-07-09,缇缇-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001886-1,ORD-0001886,2026-07-26,贝洛内-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0001887-1,ORD-0001887,2026-07-10,焰狐龙梓兰-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0001888-1,ORD-0001888,2026-06-21,荒芜拉普兰德-吧唧（徽章）,1,18.0,0.15,2.7,15.3,5.4,5.4,paid,delivered,True,20260903
ORD-0001889-1,ORD-0001889,2026-07-01,贝洛内-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0001889-2,ORD-0001889,2026-07-01,纯烬艾雅法拉-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001889-3,ORD-0001889,2026-07-01,斩业星熊-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001890-1,ORD-0001890,2026-06-29,归溟幽灵鲨-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0001890-2,ORD-0001890,2026-06-29,酒神-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0001891-1,ORD-0001891,2026-08-04,娜斯提-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0001892-1,ORD-0001892,2026-07-22,结城理-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001892-2,ORD-0001892,2026-07-22,归溟幽灵鲨-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0001892-3,ORD-0001892,2026-07-22,凯尔希·思衡托-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001893-1,ORD-0001893,2026-06-28,余-毛绒玩偶,2,128.0,0.0,0.0,256.0,61.44,122.88,paid,delivered,True,20260903
ORD-0001893-2,ORD-0001893,2026-06-28,凯尔希·思衡托-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001894-1,ORD-0001894,2026-06-26,酒神-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0001895-1,ORD-0001895,2026-08-09,黍-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0001896-1,ORD-0001896,2026-06-27,贝洛内-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,cancelled,cancelled,True,20260903
ORD-0001897-1,ORD-0001897,2026-07-16,予愿安洁莉娜-手办模玩,1,699.0,0.15,104.85,594.15,433.38,433.38,paid,delivered,True,20260903
ORD-0001897-2,ORD-0001897,2026-07-16,怒潮凛冬-手办模玩,3,699.0,0.0,0.0,2097.0,433.38,1300.14,paid,delivered,True,20260903
ORD-0001898-1,ORD-0001898,2026-08-09,Mon3tr-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0001898-2,ORD-0001898,2026-08-09,凛御银灰-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0001899-1,ORD-0001899,2026-07-28,凛御银灰-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0001899-2,ORD-0001899,2026-07-28,荒芜拉普兰德-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001900-1,ORD-0001900,2026-07-29,谬因-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001901-1,ORD-0001901,2026-08-04,缪尔赛思-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001902-1,ORD-0001902,2026-08-22,归溟幽灵鲨-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0001903-1,ORD-0001903,2026-07-10,娜斯提-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0001904-1,ORD-0001904,2026-06-04,斩业星熊-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0001904-2,ORD-0001904,2026-06-04,酒神-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0001905-1,ORD-0001905,2026-06-13,焰狐龙梓兰-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0001906-1,ORD-0001906,2026-07-03,贝洛内-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0001906-2,ORD-0001906,2026-07-03,缄默德克萨斯-通行证,1,39.0,0.15,5.85,33.15,12.48,12.48,paid,delivered,True,20260903
ORD-0001907-1,ORD-0001907,2026-06-23,怒潮凛冬-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0001908-1,ORD-0001908,2026-06-24,缪尔赛思-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001909-1,ORD-0001909,2026-08-26,怒潮凛冬-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0001910-1,ORD-0001910,2026-06-16,Mon3tr-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0001911-1,ORD-0001911,2026-08-10,死芒-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0001911-2,ORD-0001911,2026-08-10,重岳-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0001912-1,ORD-0001912,2026-07-10,司霆惊蛰-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0001912-2,ORD-0001912,2026-07-10,予愿安洁莉娜-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001913-1,ORD-0001913,2026-06-30,司霆惊蛰-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0001914-1,ORD-0001914,2026-08-28,结城理-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0001915-1,ORD-0001915,2026-07-26,结城理-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0001916-1,ORD-0001916,2026-07-27,真言-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0001917-1,ORD-0001917,2026-07-13,凛御银灰-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001917-2,ORD-0001917,2026-07-13,缄默德克萨斯-吧唧（徽章）,2,18.0,0.0,0.0,36.0,5.4,10.8,paid,delivered,True,20260903
ORD-0001918-1,ORD-0001918,2026-07-11,荒芜拉普兰德-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0001918-2,ORD-0001918,2026-07-11,荒芜拉普兰德-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,delivered,True,20260903
ORD-0001919-1,ORD-0001919,2026-07-04,焰狐龙梓兰-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0001920-1,ORD-0001920,2026-07-31,重岳-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001921-1,ORD-0001921,2026-07-05,焰狐龙梓兰-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0001922-1,ORD-0001922,2026-06-19,荒芜拉普兰德-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0001923-1,ORD-0001923,2026-08-09,斩业星熊-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001924-1,ORD-0001924,2026-06-29,谬因-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0001925-1,ORD-0001925,2026-06-06,塑心-亚克力制品,2,48.0,0.05,4.8,91.2,16.8,33.6,paid,delivered,True,20260903
ORD-0001926-1,ORD-0001926,2026-08-13,荒芜拉普兰德-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0001926-2,ORD-0001926,2026-08-13,荒芜拉普兰德-毛绒玩偶,1,128.0,0.15,19.2,108.8,61.44,61.44,paid,delivered,True,20260903
ORD-0001926-3,ORD-0001926,2026-08-13,娜斯提-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001927-1,ORD-0001927,2026-07-26,结城理-毛绒玩偶,1,128.0,0.15,19.2,108.8,61.44,61.44,paid,shipped,True,20260903
ORD-0001928-1,ORD-0001928,2026-06-15,塑心-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001928-2,ORD-0001928,2026-06-15,黍-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0001929-1,ORD-0001929,2026-07-28,怒潮凛冬-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0001929-2,ORD-0001929,2026-07-28,赤刃明霄陈-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001930-1,ORD-0001930,2026-07-24,归溟幽灵鲨-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001931-1,ORD-0001931,2026-07-03,新约能天使-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0001932-1,ORD-0001932,2026-06-13,缇缇-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0001933-1,ORD-0001933,2026-06-25,黍-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0001934-1,ORD-0001934,2026-06-28,娜斯提-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001935-1,ORD-0001935,2026-06-26,赤刃明霄陈-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001936-1,ORD-0001936,2026-08-02,重岳-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001937-1,ORD-0001937,2026-08-07,予愿安洁莉娜-吧唧（徽章）,2,18.0,0.1,3.6,32.4,5.4,10.8,paid,delivered,True,20260903
ORD-0001938-1,ORD-0001938,2026-06-09,望-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0001939-1,ORD-0001939,2026-06-21,维娜·维多利亚-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0001940-1,ORD-0001940,2026-06-17,缇缇-毛绒玩偶,2,128.0,0.0,0.0,256.0,61.44,122.88,paid,delivered,True,20260903
ORD-0001941-1,ORD-0001941,2026-08-18,凯尔希·思衡托-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0001942-1,ORD-0001942,2026-06-21,赤刃明霄陈-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0001943-1,ORD-0001943,2026-08-01,凯尔希·思衡托-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0001944-1,ORD-0001944,2026-06-23,焰狐龙梓兰-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0001945-1,ORD-0001945,2026-06-06,维娜·维多利亚-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001946-1,ORD-0001946,2026-06-15,凯尔希·思衡托-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0001947-1,ORD-0001947,2026-06-25,斩业星熊-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,shipped,True,20260903
ORD-0001948-1,ORD-0001948,2026-07-25,予愿安洁莉娜-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001949-1,ORD-0001949,2026-07-25,焰狐龙梓兰-亚克力制品,2,48.0,0.05,4.8,91.2,16.8,33.6,paid,delivered,True,20260903
ORD-0001950-1,ORD-0001950,2026-08-25,予愿安洁莉娜-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0001951-1,ORD-0001951,2026-06-10,司霆惊蛰-通行证,1,39.0,0.15,5.85,33.15,12.48,12.48,paid,delivered,True,20260903
ORD-0001951-2,ORD-0001951,2026-06-10,Mon3tr-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0001952-1,ORD-0001952,2026-07-27,凛御银灰-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0001953-1,ORD-0001953,2026-08-24,死芒-毛绒玩偶,2,128.0,0.1,25.6,230.4,61.44,122.88,paid,delivered,True,20260903
ORD-0001954-1,ORD-0001954,2026-08-10,谬因-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0001955-1,ORD-0001955,2026-07-05,纯烬艾雅法拉-日用生活,1,99.0,0.15,14.85,84.15,45.54,45.54,paid,delivered,True,20260903
ORD-0001955-2,ORD-0001955,2026-07-05,死芒-吧唧（徽章）,2,18.0,0.0,0.0,36.0,5.4,10.8,paid,delivered,True,20260903
ORD-0001956-1,ORD-0001956,2026-06-13,缇缇-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0001957-1,ORD-0001957,2026-08-25,荒芜拉普兰德-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001958-1,ORD-0001958,2026-06-02,纯烬艾雅法拉-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001959-1,ORD-0001959,2026-07-09,真言-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001960-1,ORD-0001960,2026-06-07,纯烬艾雅法拉-通行证,2,39.0,0.05,3.9,74.1,12.48,24.96,paid,delivered,True,20260903
ORD-0001960-2,ORD-0001960,2026-06-07,望-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001961-1,ORD-0001961,2026-06-28,缄默德克萨斯-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001962-1,ORD-0001962,2026-06-10,怒潮凛冬-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0001963-1,ORD-0001963,2026-06-23,维娜·维多利亚-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001964-1,ORD-0001964,2026-08-02,司霆惊蛰-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0001965-1,ORD-0001965,2026-07-14,贝洛内-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,cancelled,cancelled,True,20260903
ORD-0001966-1,ORD-0001966,2026-07-03,怒潮凛冬-日用生活,2,99.0,0.0,0.0,198.0,45.54,91.08,cancelled,cancelled,True,20260903
ORD-0001967-1,ORD-0001967,2026-06-04,黍-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001968-1,ORD-0001968,2026-08-03,维娜·维多利亚-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0001969-1,ORD-0001969,2026-08-13,怒潮凛冬-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,pending,True,20260903
ORD-0001970-1,ORD-0001970,2026-08-04,斩业星熊-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0001970-2,ORD-0001970,2026-08-04,余-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0001971-1,ORD-0001971,2026-07-29,真言-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0001972-1,ORD-0001972,2026-08-15,司霆惊蛰-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0001973-1,ORD-0001973,2026-07-25,予愿安洁莉娜-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0001973-2,ORD-0001973,2026-07-25,斩业星熊-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0001973-3,ORD-0001973,2026-07-25,佩佩-毛绒玩偶,2,128.0,0.0,0.0,256.0,61.44,122.88,paid,delivered,True,20260903
ORD-0001974-1,ORD-0001974,2026-07-13,重岳-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001975-1,ORD-0001975,2026-06-30,维娜·维多利亚-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001976-1,ORD-0001976,2026-07-13,娜斯提-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0001976-2,ORD-0001976,2026-07-13,予愿安洁莉娜-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0001977-1,ORD-0001977,2026-06-25,斩业星熊-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0001977-2,ORD-0001977,2026-06-25,Mon3tr-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,delivered,True,20260903
ORD-0001978-1,ORD-0001978,2026-06-24,凛御银灰-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0001979-1,ORD-0001979,2026-07-21,结城理-通行证,1,39.0,0.15,5.85,33.15,12.48,12.48,paid,delivered,True,20260903
ORD-0001980-1,ORD-0001980,2026-08-16,维娜·维多利亚-毛绒玩偶,2,128.0,0.0,0.0,256.0,61.44,122.88,paid,delivered,True,20260903
ORD-0001981-1,ORD-0001981,2026-07-16,荒芜拉普兰德-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001982-1,ORD-0001982,2026-06-30,司霆惊蛰-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0001983-1,ORD-0001983,2026-07-08,贝洛内-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001984-1,ORD-0001984,2026-07-06,贝洛内-亚克力制品,2,48.0,0.1,9.6,86.4,16.8,33.6,paid,delivered,True,20260903
ORD-0001984-2,ORD-0001984,2026-07-06,佩佩-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0001985-1,ORD-0001985,2026-08-20,维娜·维多利亚-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0001985-2,ORD-0001985,2026-08-20,新约能天使-毛绒玩偶,2,128.0,0.0,0.0,256.0,61.44,122.88,paid,delivered,True,20260903
ORD-0001985-3,ORD-0001985,2026-08-20,新约能天使-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0001986-1,ORD-0001986,2026-08-11,司霆惊蛰-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0001987-1,ORD-0001987,2026-08-03,缄默德克萨斯-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0001988-1,ORD-0001988,2026-07-06,酒神-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0001989-1,ORD-0001989,2026-07-27,司霆惊蛰-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0001990-1,ORD-0001990,2026-06-07,Mon3tr-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0001990-2,ORD-0001990,2026-06-07,死芒-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0001991-1,ORD-0001991,2026-07-04,凛御银灰-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0001992-1,ORD-0001992,2026-08-06,贝洛内-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0001993-1,ORD-0001993,2026-08-22,新约能天使-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0001993-2,ORD-0001993,2026-08-22,凯尔希·思衡托-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0001994-1,ORD-0001994,2026-06-19,新约能天使-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0001995-1,ORD-0001995,2026-08-01,司霆惊蛰-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0001996-1,ORD-0001996,2026-07-18,佩佩-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,cancelled,cancelled,True,20260903
ORD-0001996-2,ORD-0001996,2026-07-18,余-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,cancelled,cancelled,True,20260903
ORD-0001997-1,ORD-0001997,2026-08-13,重岳-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0001998-1,ORD-0001998,2026-06-24,予愿安洁莉娜-手办模玩,1,699.0,0.15,104.85,594.15,433.38,433.38,cancelled,cancelled,True,20260903
ORD-0001999-1,ORD-0001999,2026-08-06,荒芜拉普兰德-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0002000-1,ORD-0002000,2026-07-31,凯尔希·思衡托-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0002001-1,ORD-0002001,2026-06-23,斩业星熊-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0002001-2,ORD-0002001,2026-06-23,死芒-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0002002-1,ORD-0002002,2026-08-17,缪尔赛思-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002003-1,ORD-0002003,2026-08-01,维娜·维多利亚-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0002004-1,ORD-0002004,2026-06-16,死芒-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0002005-1,ORD-0002005,2026-07-18,凛御银灰-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002006-1,ORD-0002006,2026-07-20,归溟幽灵鲨-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0002007-1,ORD-0002007,2026-06-20,塑心-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0002008-1,ORD-0002008,2026-06-17,黍-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002009-1,ORD-0002009,2026-08-28,贝洛内-装饰摆件,2,89.0,0.0,0.0,178.0,37.38,74.76,paid,delivered,True,20260903
