order_id,order_date,channel,customer_segment,payment_status,fulfillment_status,order_amount,discount_amount,shipping_fee,paid_amount,is_simulated,simulation_seed
ORD-0001261,2026-06-21,淘宝/天猫,occasional_buyer,paid,delivered,48.0,0.0,10.0,58.0,True,20260903
ORD-0001262,2026-08-15,淘宝/天猫,potential_buyer,paid,delivered,48.0,7.2,8.0,48.8,True,20260903
ORD-0001263,2026-06-03,淘宝/天猫,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0001264,2026-08-09,淘宝/天猫,core_buyer,paid,delivered,48.0,2.4,0.0,45.6,True,20260903
ORD-0001265,2026-06-07,直播间,potential_buyer,paid,shipped,89.0,4.45,8.0,92.55,True,20260903
ORD-0001266,2026-07-18,B站会员购,occasional_buyer,paid,delivered,18.0,1.8,8.0,24.2,True,20260903
ORD-0001267,2026-06-05,直播间,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0001268,2026-06-30,淘宝/天猫,occasional_buyer,paid,delivered,738.0,1.95,0.0,736.05,True,20260903
ORD-0001269,2026-08-15,淘宝/天猫,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0001270,2026-06-20,二手平台,core_buyer,paid,delivered,107.0,1.8,0.0,105.2,True,20260903
ORD-0001271,2026-08-25,线下展会或快闪店,core_buyer,paid,delivered,195.0,0.0,0.0,195.0,True,20260903
ORD-0001272,2026-08-07,B站会员购,occasional_buyer,paid,delivered,18.0,0.0,10.0,28.0,True,20260903
ORD-0001273,2026-06-04,淘宝/天猫,occasional_buyer,paid,shipped,699.0,0.0,0.0,699.0,True,20260903
ORD-0001274,2026-07-20,官方商城,potential_buyer,paid,delivered,198.0,0.0,0.0,198.0,True,20260903
ORD-0001275,2026-06-12,官方商城,occasional_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0001276,2026-06-13,淘宝/天猫,occasional_buyer,cancelled,cancelled,147.0,4.8,0.0,0.0,True,20260903
ORD-0001277,2026-08-27,淘宝/天猫,occasional_buyer,paid,delivered,2796.0,139.8,0.0,2656.2,True,20260903
ORD-0001278,2026-06-22,线下展会或快闪店,occasional_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0001279,2026-08-03,官方商城,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0001280,2026-06-09,淘宝/天猫,core_buyer,paid,delivered,1398.0,0.0,0.0,1398.0,True,20260903
ORD-0001281,2026-06-18,B站会员购,core_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0001282,2026-07-06,B站会员购,potential_buyer,paid,delivered,66.0,4.8,8.0,69.2,True,20260903
ORD-0001283,2026-08-09,淘宝/天猫,core_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0001284,2026-06-23,B站会员购,potential_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0001285,2026-07-20,B站会员购,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0001286,2026-07-31,官方商城,core_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0001287,2026-06-04,淘宝/天猫,core_buyer,paid,delivered,54.0,0.0,0.0,54.0,True,20260903
ORD-0001288,2026-08-19,B站会员购,occasional_buyer,paid,delivered,798.0,0.0,0.0,798.0,True,20260903
ORD-0001289,2026-07-16,官方商城,occasional_buyer,paid,delivered,138.0,0.0,0.0,138.0,True,20260903
ORD-0001290,2026-07-04,线下展会或快闪店,core_buyer,paid,delivered,99.0,9.9,0.0,89.1,True,20260903
ORD-0001291,2026-06-20,B站会员购,core_buyer,paid,delivered,48.0,0.0,10.0,58.0,True,20260903
ORD-0001292,2026-06-20,B站会员购,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0001293,2026-06-10,B站会员购,potential_buyer,paid,delivered,217.0,12.8,0.0,204.2,True,20260903
ORD-0001294,2026-07-19,官方商城,occasional_buyer,paid,delivered,54.0,5.4,10.0,58.6,True,20260903
ORD-0001295,2026-06-20,官方商城,core_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0001296,2026-06-06,直播间,core_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0001297,2026-06-22,官方商城,core_buyer,paid,delivered,877.0,74.35,0.0,802.65,True,20260903
ORD-0001298,2026-06-22,官方商城,occasional_buyer,paid,delivered,198.0,19.8,0.0,178.2,True,20260903
ORD-0001299,2026-07-09,官方商城,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0001300,2026-08-20,官方商城,occasional_buyer,paid,delivered,99.0,14.85,10.0,94.15,True,20260903
ORD-0001301,2026-06-29,线下展会或快闪店,core_buyer,cancelled,cancelled,48.0,4.8,0.0,0.0,True,20260903
ORD-0001302,2026-08-12,直播间,occasional_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0001303,2026-06-20,淘宝/天猫,occasional_buyer,paid,delivered,788.0,4.45,0.0,783.55,True,20260903
ORD-0001304,2026-07-15,B站会员购,occasional_buyer,paid,delivered,39.0,3.9,10.0,45.1,True,20260903
ORD-0001305,2026-07-25,B站会员购,potential_buyer,paid,delivered,783.0,73.5,0.0,709.5,True,20260903
ORD-0001306,2026-08-01,线下展会或快闪店,occasional_buyer,paid,delivered,146.0,0.9,0.0,145.1,True,20260903
ORD-0001307,2026-07-28,淘宝/天猫,core_buyer,cancelled,cancelled,39.0,0.0,8.0,0.0,True,20260903
ORD-0001308,2026-06-03,B站会员购,core_buyer,paid,delivered,39.0,0.0,8.0,47.0,True,20260903
ORD-0001309,2026-08-03,线下展会或快闪店,potential_buyer,cancelled,cancelled,699.0,34.95,0.0,0.0,True,20260903
ORD-0001310,2026-08-10,二手平台,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0001311,2026-07-07,线下展会或快闪店,occasional_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0001312,2026-06-26,官方商城,potential_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0001313,2026-06-27,线下展会或快闪店,occasional_buyer,paid,delivered,89.0,0.0,10.0,99.0,True,20260903
ORD-0001314,2026-06-17,淘宝/天猫,core_buyer,paid,pending,48.0,2.4,10.0,55.6,True,20260903
ORD-0001315,2026-06-11,线下展会或快闪店,core_buyer,paid,delivered,39.0,1.95,10.0,47.05,True,20260903
ORD-0001316,2026-07-14,淘宝/天猫,potential_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0001317,2026-08-13,官方商城,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0001318,2026-08-20,淘宝/天猫,core_buyer,paid,delivered,107.0,5.35,0.0,101.65,True,20260903
ORD-0001319,2026-08-24,B站会员购,core_buyer,paid,delivered,1398.0,69.9,0.0,1328.1,True,20260903
ORD-0001320,2026-07-12,直播间,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0001321,2026-06-19,线下展会或快闪店,core_buyer,paid,delivered,39.0,3.9,8.0,43.1,True,20260903
ORD-0001322,2026-06-19,B站会员购,potential_buyer,paid,delivered,39.0,0.0,8.0,47.0,True,20260903
ORD-0001323,2026-06-02,二手平台,core_buyer,paid,delivered,99.0,4.95,8.0,102.05,True,20260903
ORD-0001324,2026-06-22,淘宝/天猫,core_buyer,paid,delivered,48.0,4.8,0.0,43.2,True,20260903
ORD-0001325,2026-06-16,其他,occasional_buyer,cancelled,cancelled,54.0,6.3,0.0,0.0,True,20260903
ORD-0001326,2026-08-29,淘宝/天猫,core_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0001327,2026-08-07,淘宝/天猫,core_buyer,paid,delivered,48.0,4.8,8.0,51.2,True,20260903
ORD-0001328,2026-06-16,官方商城,core_buyer,paid,delivered,224.0,12.8,0.0,211.2,True,20260903
ORD-0001329,2026-06-13,淘宝/天猫,core_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0001330,2026-08-28,官方商城,occasional_buyer,paid,delivered,771.0,70.8,0.0,700.2,True,20260903
ORD-0001331,2026-07-31,线下展会或快闪店,core_buyer,paid,delivered,2097.0,209.7,0.0,1887.3,True,20260903
ORD-0001332,2026-06-23,B站会员购,potential_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0001333,2026-08-06,线下展会或快闪店,occasional_buyer,paid,delivered,48.0,2.4,12.0,57.6,True,20260903
ORD-0001334,2026-08-07,B站会员购,core_buyer,paid,delivered,48.0,0.0,10.0,58.0,True,20260903
ORD-0001335,2026-06-28,官方商城,occasional_buyer,paid,delivered,89.0,8.9,0.0,80.1,True,20260903
ORD-0001336,2026-08-11,官方商城,core_buyer,paid,pending,89.0,0.0,8.0,97.0,True,20260903
ORD-0001337,2026-06-02,B站会员购,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0001338,2026-08-01,官方商城,potential_buyer,paid,delivered,454.0,12.8,0.0,441.2,True,20260903
ORD-0001339,2026-07-13,官方商城,occasional_buyer,paid,delivered,48.0,2.4,8.0,53.6,True,20260903
ORD-0001340,2026-06-13,官方商城,occasional_buyer,paid,delivered,198.0,19.8,0.0,178.2,True,20260903
ORD-0001341,2026-08-26,淘宝/天猫,core_buyer,paid,delivered,876.0,34.95,0.0,841.05,True,20260903
ORD-0001342,2026-08-07,官方商城,occasional_buyer,paid,delivered,36.0,1.8,12.0,46.2,True,20260903
ORD-0001343,2026-07-28,二手平台,core_buyer,paid,delivered,256.0,19.2,0.0,236.8,True,20260903
ORD-0001344,2026-08-16,B站会员购,occasional_buyer,paid,delivered,36.0,3.6,0.0,32.4,True,20260903
ORD-0001345,2026-06-21,B站会员购,occasional_buyer,paid,delivered,788.0,69.9,0.0,718.1,True,20260903
ORD-0001346,2026-07-04,官方商城,core_buyer,paid,delivered,99.0,4.95,0.0,94.05,True,20260903
ORD-0001347,2026-07-18,官方商城,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0001348,2026-07-24,淘宝/天猫,occasional_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0001349,2026-07-11,B站会员购,core_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0001350,2026-08-09,淘宝/天猫,occasional_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0001351,2026-08-19,官方商城,core_buyer,paid,delivered,1398.0,0.0,0.0,1398.0,True,20260903
ORD-0001352,2026-06-21,官方商城,occasional_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0001353,2026-06-26,线下展会或快闪店,potential_buyer,paid,delivered,39.0,0.0,8.0,47.0,True,20260903
ORD-0001354,2026-07-25,线下展会或快闪店,potential_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0001355,2026-06-30,淘宝/天猫,core_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0001356,2026-08-07,淘宝/天猫,core_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0001357,2026-07-21,B站会员购,core_buyer,paid,delivered,137.0,8.9,0.0,128.1,True,20260903
ORD-0001358,2026-07-31,官方商城,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0001359,2026-08-06,线下展会或快闪店,core_buyer,paid,delivered,48.0,4.8,0.0,43.2,True,20260903
ORD-0001360,2026-06-27,官方商城,core_buyer,paid,delivered,227.0,4.95,0.0,222.05,True,20260903
ORD-0001361,2026-06-18,官方商城,potential_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0001362,2026-06-27,淘宝/天猫,core_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0001363,2026-06-17,淘宝/天猫,core_buyer,paid,delivered,39.0,0.0,12.0,51.0,True,20260903
ORD-0001364,2026-06-25,官方商城,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0001365,2026-08-07,淘宝/天猫,occasional_buyer,paid,delivered,39.0,1.95,10.0,47.05,True,20260903
ORD-0001366,2026-07-01,其他,core_buyer,paid,delivered,827.0,6.4,0.0,820.6,True,20260903
ORD-0001367,2026-06-13,淘宝/天猫,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0001368,2026-07-17,官方商城,core_buyer,paid,delivered,66.0,0.9,0.0,65.1,True,20260903
ORD-0001369,2026-07-07,线下展会或快闪店,core_buyer,cancelled,cancelled,699.0,0.0,0.0,0.0,True,20260903
ORD-0001370,2026-06-10,直播间,core_buyer,paid,delivered,146.0,7.3,0.0,138.7,True,20260903
ORD-0001371,2026-08-03,线下展会或快闪店,core_buyer,paid,delivered,89.0,8.9,10.0,90.1,True,20260903
ORD-0001372,2026-07-30,B站会员购,core_buyer,paid,shipped,18.0,2.7,0.0,15.3,True,20260903
ORD-0001373,2026-08-22,B站会员购,core_buyer,paid,delivered,18.0,0.0,12.0,30.0,True,20260903
ORD-0001374,2026-07-06,线下展会或快闪店,potential_buyer,paid,delivered,128.0,12.8,0.0,115.2,True,20260903
ORD-0001375,2026-07-28,淘宝/天猫,core_buyer,paid,delivered,788.0,4.45,0.0,783.55,True,20260903
ORD-0001376,2026-06-24,B站会员购,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0001377,2026-06-09,B站会员购,potential_buyer,paid,delivered,188.0,4.95,0.0,183.05,True,20260903
ORD-0001378,2026-07-19,官方商城,occasional_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0001379,2026-08-04,B站会员购,occasional_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0001380,2026-07-25,其他,core_buyer,paid,delivered,235.0,0.0,0.0,235.0,True,20260903
ORD-0001381,2026-06-30,官方商城,core_buyer,paid,delivered,87.0,4.35,0.0,82.65,True,20260903
ORD-0001382,2026-08-05,二手平台,potential_buyer,paid,delivered,99.0,9.9,0.0,89.1,True,20260903
ORD-0001383,2026-07-01,淘宝/天猫,potential_buyer,paid,delivered,345.0,13.35,0.0,331.65,True,20260903
ORD-0001384,2026-07-09,淘宝/天猫,occasional_buyer,cancelled,cancelled,48.0,7.2,0.0,0.0,True,20260903
ORD-0001385,2026-08-02,B站会员购,occasional_buyer,paid,pending,256.0,0.0,0.0,256.0,True,20260903
ORD-0001386,2026-06-20,B站会员购,occasional_buyer,paid,delivered,798.0,4.95,0.0,793.05,True,20260903
ORD-0001387,2026-06-17,官方商城,potential_buyer,paid,delivered,717.0,69.9,0.0,647.1,True,20260903
ORD-0001388,2026-08-01,官方商城,potential_buyer,paid,delivered,57.0,0.0,0.0,57.0,True,20260903
ORD-0001389,2026-06-22,官方商城,occasional_buyer,paid,delivered,277.0,18.8,0.0,258.2,True,20260903
ORD-0001390,2026-08-01,B站会员购,occasional_buyer,paid,delivered,1398.0,0.0,0.0,1398.0,True,20260903
ORD-0001391,2026-08-27,淘宝/天猫,potential_buyer,paid,delivered,57.0,0.0,0.0,57.0,True,20260903
ORD-0001392,2026-06-03,B站会员购,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0001393,2026-08-02,官方商城,core_buyer,paid,delivered,18.0,2.7,8.0,23.3,True,20260903
ORD-0001394,2026-08-04,B站会员购,core_buyer,paid,delivered,39.0,3.9,10.0,45.1,True,20260903
ORD-0001395,2026-08-01,淘宝/天猫,occasional_buyer,paid,delivered,89.0,4.45,8.0,92.55,True,20260903
ORD-0001396,2026-08-13,B站会员购,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0001397,2026-08-21,淘宝/天猫,core_buyer,paid,delivered,39.0,0.0,8.0,47.0,True,20260903
ORD-0001398,2026-06-05,淘宝/天猫,potential_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0001399,2026-06-16,二手平台,occasional_buyer,cancelled,cancelled,66.0,1.8,0.0,0.0,True,20260903
ORD-0001400,2026-08-12,淘宝/天猫,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0001401,2026-06-15,官方商城,occasional_buyer,paid,delivered,167.0,1.95,0.0,165.05,True,20260903
ORD-0001402,2026-06-11,官方商城,potential_buyer,paid,delivered,89.0,0.0,10.0,99.0,True,20260903
ORD-0001403,2026-06-21,淘宝/天猫,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0001404,2026-07-09,淘宝/天猫,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0001405,2026-07-10,直播间,occasional_buyer,paid,delivered,198.0,19.8,0.0,178.2,True,20260903
ORD-0001406,2026-07-31,淘宝/天猫,potential_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0001407,2026-06-11,淘宝/天猫,core_buyer,paid,delivered,137.0,9.25,0.0,127.75,True,20260903
ORD-0001408,2026-08-22,B站会员购,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0001409,2026-07-21,淘宝/天猫,occasional_buyer,paid,delivered,48.0,7.2,10.0,50.8,True,20260903
ORD-0001410,2026-06-19,官方商城,occasional_buyer,paid,delivered,167.0,12.8,0.0,154.2,True,20260903
ORD-0001411,2026-06-17,B站会员购,potential_buyer,cancelled,cancelled,99.0,0.0,0.0,0.0,True,20260903
ORD-0001412,2026-06-19,官方商城,core_buyer,paid,delivered,798.0,34.95,0.0,763.05,True,20260903
ORD-0001413,2026-06-04,淘宝/天猫,core_buyer,paid,delivered,48.0,2.4,10.0,55.6,True,20260903
ORD-0001414,2026-08-13,线下展会或快闪店,core_buyer,paid,delivered,188.0,4.95,0.0,183.05,True,20260903
ORD-0001415,2026-08-28,直播间,potential_buyer,paid,delivered,39.0,0.0,10.0,49.0,True,20260903
ORD-0001416,2026-08-15,线下展会或快闪店,occasional_buyer,paid,delivered,39.0,3.9,12.0,47.1,True,20260903
ORD-0001417,2026-07-11,B站会员购,occasional_buyer,cancelled,cancelled,128.0,0.0,0.0,0.0,True,20260903
ORD-0001418,2026-06-28,淘宝/天猫,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0001419,2026-07-19,其他,core_buyer,paid,delivered,36.0,1.8,0.0,34.2,True,20260903
ORD-0001420,2026-08-03,B站会员购,occasional_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0001421,2026-08-19,淘宝/天猫,occasional_buyer,paid,delivered,107.0,1.8,0.0,105.2,True,20260903
ORD-0001422,2026-06-02,B站会员购,core_buyer,paid,delivered,96.0,0.0,12.0,108.0,True,20260903
ORD-0001423,2026-07-13,B站会员购,potential_buyer,paid,delivered,18.0,0.0,12.0,30.0,True,20260903
ORD-0001424,2026-08-27,线下展会或快闪店,core_buyer,paid,delivered,738.0,38.85,0.0,699.15,True,20260903
ORD-0001425,2026-08-05,B站会员购,occasional_buyer,paid,delivered,39.0,1.95,8.0,45.05,True,20260903
ORD-0001426,2026-07-13,B站会员购,core_buyer,paid,delivered,48.0,4.8,8.0,51.2,True,20260903
ORD-0001427,2026-07-24,其他,core_buyer,paid,delivered,128.0,12.8,0.0,115.2,True,20260903
ORD-0001428,2026-07-26,B站会员购,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0001429,2026-06-21,淘宝/天猫,occasional_buyer,paid,delivered,256.0,0.0,0.0,256.0,True,20260903
ORD-0001430,2026-06-21,淘宝/天猫,occasional_buyer,paid,delivered,36.0,1.8,0.0,34.2,True,20260903
ORD-0001431,2026-07-27,淘宝/天猫,core_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0001432,2026-06-06,B站会员购,occasional_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0001433,2026-06-30,官方商城,occasional_buyer,paid,delivered,39.0,1.95,0.0,37.05,True,20260903
ORD-0001434,2026-08-08,直播间,core_buyer,paid,delivered,227.0,21.25,0.0,205.75,True,20260903
ORD-0001435,2026-07-06,官方商城,occasional_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0001436,2026-06-03,淘宝/天猫,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0001437,2026-08-01,其他,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0001438,2026-08-20,直播间,occasional_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0001439,2026-07-28,官方商城,core_buyer,cancelled,cancelled,114.0,0.0,0.0,0.0,True,20260903
ORD-0001440,2026-07-28,官方商城,occasional_buyer,paid,delivered,89.0,4.45,0.0,84.55,True,20260903
ORD-0001441,2026-07-20,线下展会或快闪店,occasional_buyer,cancelled,cancelled,107.0,5.35,0.0,0.0,True,20260903
ORD-0001442,2026-06-02,二手平台,core_buyer,paid,delivered,18.0,0.0,10.0,28.0,True,20260903
ORD-0001443,2026-06-24,B站会员购,core_buyer,paid,delivered,89.0,8.9,0.0,80.1,True,20260903
ORD-0001444,2026-06-30,官方商城,core_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0001445,2026-08-05,B站会员购,occasional_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0001446,2026-06-12,B站会员购,potential_buyer,paid,delivered,1437.0,71.85,0.0,1365.15,True,20260903
ORD-0001447,2026-08-09,官方商城,occasional_buyer,paid,shipped,99.0,0.0,0.0,99.0,True,20260903
ORD-0001448,2026-07-30,线下展会或快闪店,occasional_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0001449,2026-07-09,直播间,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0001450,2026-06-20,官方商城,potential_buyer,paid,delivered,96.0,4.8,10.0,101.2,True,20260903
ORD-0001451,2026-07-01,淘宝/天猫,occasional_buyer,paid,delivered,36.0,0.0,0.0,36.0,True,20260903
ORD-0001452,2026-06-21,B站会员购,potential_buyer,paid,delivered,99.0,9.9,0.0,89.1,True,20260903
ORD-0001453,2026-06-25,淘宝/天猫,core_buyer,paid,delivered,99.0,14.85,10.0,94.15,True,20260903
ORD-0001454,2026-07-11,B站会员购,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0001455,2026-06-19,淘宝/天猫,core_buyer,paid,delivered,48.0,4.8,8.0,51.2,True,20260903
ORD-0001456,2026-07-28,其他,core_buyer,paid,shipped,699.0,0.0,0.0,699.0,True,20260903
ORD-0001457,2026-07-29,淘宝/天猫,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0001458,2026-08-28,淘宝/天猫,occasional_buyer,paid,delivered,48.0,2.4,0.0,45.6,True,20260903
ORD-0001459,2026-07-13,B站会员购,core_buyer,paid,delivered,36.0,1.8,0.0,34.2,True,20260903
ORD-0001460,2026-07-23,B站会员购,core_buyer,paid,delivered,99.0,4.95,0.0,94.05,True,20260903
ORD-0001461,2026-07-11,B站会员购,core_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0001462,2026-06-18,B站会员购,occasional_buyer,paid,delivered,178.0,4.45,0.0,173.55,True,20260903
ORD-0001463,2026-08-01,B站会员购,core_buyer,paid,delivered,99.0,4.95,8.0,102.05,True,20260903
ORD-0001464,2026-06-17,B站会员购,core_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0001465,2026-08-01,线下展会或快闪店,potential_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0001466,2026-06-17,B站会员购,core_buyer,paid,delivered,2097.0,34.95,0.0,2062.05,True,20260903
ORD-0001467,2026-08-22,官方商城,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0001468,2026-06-06,官方商城,occasional_buyer,paid,pending,1542.0,154.2,0.0,1387.8,True,20260903
ORD-0001469,2026-08-09,线下展会或快闪店,occasional_buyer,paid,delivered,48.0,4.8,8.0,51.2,True,20260903
ORD-0001470,2026-08-10,B站会员购,potential_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
