bvid,title,description,owner_mid,owner_name,published_at,view,like,coin,favorite,share,reply,danmaku,source_url,source_type,metric_precision,collected_at,content_type,is_simulated
BV1ED421377G,《明日方舟》SideStory「生路」活动宣传PV,"SideStory「生路」限时活动即将开启

生命的延续常以生命为代价，从未有人对此有过疑议。
但当文明本身也成为生命的养分，人们又当作何抉择？

———————————— 
详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2024-05-29T03:04:08+00:00,3381289,150496,48277,24750,53751,13113,14620,https://www.bilibili.com/video/BV1ED421377G,official_public_aggregate,exact_api,2026-09-11T22:18:02+00:00,event_pv,False
BV1uZ421x7fu,《明日方舟》EP - I Will Touch the Sky,"5月24日 I Will Touch the Sky 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台

塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/306804

【专辑介绍】
塞壬唱片-MSR全新音乐系列《人物》，首期巨献。
遐思寻觅于浩瀚，繁星常伴左右。
那么，晚安。

【歌曲列表】
I Will Touch the Sky",161775300,明日方舟,2024-05-24T03:04:26+00:00,2692205,209814,61494,55675,19326,5952,10289,https://www.bilibili.com/video/BV1uZ421x7fu,official_public_aggregate,exact_api,2026-09-11T22:18:41+00:00,music_ep,False
BV1cZ421773t,《明日方舟》「罗德岛促融共竞」宣传PV,"「五周年庆典」，「罗德岛促融共竞」开启
活动时间：05月15日 16:00 - 05月29日 03:59
解锁条件：通关主线 3-8
活动说明：活动期间，玩家可通过参与联机活动关卡、完成每日活跃任务获取【参赛纪念】，提升【赛事热度】等级获取相应活动奖励

【赛事热度】开放时间：05月15日 16:00 - 06月01日 03:59
【赛事热度】主要奖励：时装【玛尔特系列 - “双料四分卫” -THRM-EX】、名片主题【健将】、寻访凭证、模组养成材料、高级养成素材、作战记录、龙门币等

◆详细活动玩法介绍",161775300,明日方舟,2024-05-11T02:57:52+00:00,1588064,104342,18930,16549,29258,6685,3956,https://www.bilibili.com/video/BV1cZ421773t,official_public_aggregate,exact_api,2026-09-11T22:17:47+00:00,other_pv,False
BV1Tb421e7hC,《明日方舟》EP - Echoism,"5月3日 Echoism 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/514530

【专辑介绍】
映照过往的回响，流淌至明天的希望。
纯粹的思绪与呢喃，汇为往日的时光。
触手所及的温暖，不再是假想。

【歌曲列表】
Echoism",161775300,明日方舟,2024-05-03T03:00:00+00:00,4095175,237604,103809,101639,23963,9515,14462,https://www.bilibili.com/video/BV1Tb421e7hC,official_public_aggregate,exact_api,2026-09-11T22:18:47+00:00,music_ep,False
BV1cC411n7PE,《明日方舟》EP - Whistle Stop,"5月2日 Whistle Stop 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/232251

【专辑介绍】
编织悠扬旋律，清音将词句娓娓道来。
拂去时间流沙的迷雾，待白骨生花，死生相连。
邀漂泊无依的魂灵，于永恒处安息。

【歌曲列表】
Whistle Stop",161775300,明日方舟,2024-05-02T04:02:12+00:00,1605772,105239,36639,40174,9185,2610,3974,https://www.bilibili.com/video/BV1cC411n7PE,official_public_aggregate,exact_api,2026-09-11T22:18:47+00:00,music_ep,False
BV18J4m1n71Q,《送给博士的一份惊喜》,"来自阿米娅的邮件：


博士，因为有您的陪伴，我和大家，才能走到这里。

所以，还有一件事……

这是维什戴尔小姐指名要给您的惊喜，一定要打开看看！",161775300,明日方舟,2024-05-02T02:59:58+00:00,4537034,291186,92803,94540,41985,7737,10860,https://www.bilibili.com/video/BV18J4m1n71Q,official_public_aggregate,exact_api,2026-09-11T22:18:48+00:00,other_official,False
BV1wm421x7di,《明日方舟》EP - Arsonist,"5月1日 Arsonist 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/880323

【专辑介绍】
血火以灰烬迎我，笑意沾染疯狂。
清醒以戏谑为面具，携炽热肆意起舞。
过往之痕深烙黑夜，黎明终将升起。

【歌曲列表】
Arsonist",161775300,明日方舟,2024-05-01T03:00:00+00:00,3748472,191244,97798,90332,19162,8855,19881,https://www.bilibili.com/video/BV1wm421x7di,official_public_aggregate,exact_api,2026-09-11T22:18:47+00:00,music_ep,False
BV1bH4y1P77d,《明日方舟》五周年特别直播节目（附字幕）,"再次感谢大家的支持，之后我们将在官方自媒体账号陆续更新《明日方舟》五周年庆典相关具体内容。
更多活动详情详见官网、游戏内及官方自媒体账号公告。",161775300,明日方舟,2024-04-29T10:09:07+00:00,1230241,76810,24330,13866,4259,3545,12223,https://www.bilibili.com/video/BV1bH4y1P77d,official_public_aggregate,exact_api,2026-09-11T22:17:50+00:00,other_official,False
BV1DZ421J7Z1,《明日方舟》特别映像 [阿戈尔：导览],"阿戈尔的每一座城市皆为探讨人类的存在方式而设计，
我们衷心期望您在此能够尽情创作，履行您生而为人的天职。",161775300,明日方舟,2024-04-28T00:00:00+00:00,914863,71716,12259,10123,4988,3933,914,https://www.bilibili.com/video/BV1DZ421J7Z1,official_public_aggregate,exact_api,2026-09-11T22:17:21+00:00,animation_brand,False
BV1Wp421S7Gb,拾刀者,"特蕾西娅遇刺，巴别塔陷落。在参与核心刺杀任务的无名死士们被剿灭后，W的怒火也并未熄灭。
复仇清单上的下一个目标，是一支在刺杀行动外围提供协助的萨卡兹雇佣兵小队。他们正护送着“某物”，向边境逃亡......
这是W从未提及过的一段回忆。
它被漫长的战争消磨殆尽，却又是萨卡兹挣扎于大地的缩影——被害者终会捡起加害者的匕首，宿命轮回不止。",161775300,明日方舟,2024-04-27T13:25:00+00:00,1875884,150579,93189,61729,29777,4617,9916,https://www.bilibili.com/video/BV1Wp421S7Gb,official_public_aggregate,exact_api,2026-09-11T22:18:07+00:00,other_official,False
BV1VC411H78i,《明日方舟》游戏概念宣传PV-4,"《明日方舟》游戏概念宣传PV-4

我们又一次找到了这些星星。
你曾许诺，当它们的余晖再次坠向泰拉，你会为我停下那束光，赠给我......和我们的世界。
博士，拉住我的手。
走吧。
你会与我同行，对吗？",161775300,明日方舟,2024-04-27T13:20:00+00:00,3080963,137798,78856,47785,21859,10592,5908,https://www.bilibili.com/video/BV1VC411H78i,official_public_aggregate,exact_api,2026-09-11T22:17:49+00:00,other_pv,False
BV1wT42117NA,《明日方舟》2024特别纪念动画,"寻觅或曾摇曳的曙色，并肩走过光亮，跨过黑暗。
即使双手空无一物，也和我一起，向前走吧。

【音乐】
「Grown-up's Paradise」Mili
作曲
  Yamato Kasai、Cassie Wei
编曲
  Yamato Kasai、Yukihito、Shoto Yoshida
作词
  Cassie Wei


【动画团队】
分镜
周浩嵩

作画监督
周浩嵩
董启政
周子琪
关静仪

特效作监
徐家富

作画监督辅助
向光辉
银河狐rever
唐烺乾
朱昱翰

原画
蔡孟书
豪D
许尹嘉
聚",161775300,明日方舟,2024-04-27T13:15:00+00:00,3740861,265115,241923,156083,61267,7845,6780,https://www.bilibili.com/video/BV1wT42117NA,official_public_aggregate,exact_api,2026-09-11T22:18:48+00:00,animation_brand,False
BV1Xw4m1y7q1,明日方舟x迷宫饭 联动前瞻预告,明日方舟×迷宫饭 联动sidestory筹备中,161775300,明日方舟,2024-04-27T13:10:00+00:00,2769578,150401,17911,15151,49772,6730,5432,https://www.bilibili.com/video/BV1Xw4m1y7q1,official_public_aggregate,exact_api,2026-09-02T18:53:59.943557+08:00,,
BV16t421w78r,《明日方舟》× 奈雪的茶「霸气果茶，香聚泰拉」合作宣传PV,"“博士，今天来点什么？”
明日方舟携手@奈雪的茶 ，邀博士共享美味。

更多活动详情，请关注奈雪的茶官方自媒体账号。",161775300,明日方舟,2024-04-27T12:35:00+00:00,813520,56809,7050,6533,15164,2741,696,https://www.bilibili.com/video/BV16t421w78r,official_public_aggregate,exact_api,2026-09-11T22:18:01+00:00,other_pv,False
BV1MD421n7vz,明日方舟x中国电影资料馆 合作前瞻预告,明日方舟携手@中国电影资料馆 ，联合修复中国经典动画电影《铁扇公主》。后续更多联动内容正在筹备中。,161775300,明日方舟,2024-04-27T12:30:00+00:00,641426,77493,7989,6215,5716,860,564,https://www.bilibili.com/video/BV1MD421n7vz,official_public_aggregate,exact_api,2026-09-02T18:53:15.715516+08:00,,
BV1uu4m1c7xC,《明日方舟》五周年干员前瞻PV：新生,"远古的回响仍在愤怒地咆哮，他们从未离去。
愤怒并不是糟糕的选择，如果我们能够巧妙地引导，它就能带来激情，还有......变革的决心。",161775300,明日方舟,2024-04-27T12:25:00+00:00,1090501,69515,24366,14548,3629,1651,4160,https://www.bilibili.com/video/BV1uu4m1c7xC,official_public_aggregate,exact_api,2026-09-11T22:17:31+00:00,other_pv,False
BV1ji42117CV,主线动画《明日方舟：焰烬曙明》 制作决定,"博士，能再见到您，真的很开心。
主线动画《明日方舟：焰烬曙明》制作决定！",161775300,明日方舟,2024-04-27T12:25:00+00:00,673231,63468,11091,6721,3218,1148,551,https://www.bilibili.com/video/BV1ji42117CV,official_public_aggregate,exact_api,2026-09-02T18:54:48.423570+08:00,,
BV1J1421R76R,《明日方舟》五周年庆典活动宣传PV,"《明日方舟》五周年庆典即将开启

终于，一切苦难的源头赫然现世。
大地颤动，天幕低沉。

———————————— 
详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2024-04-27T11:45:00+00:00,4152884,138550,84076,41082,31355,9646,25037,https://www.bilibili.com/video/BV1J1421R76R,official_public_aggregate,exact_api,2026-09-11T22:18:47+00:00,event_pv,False
BV17M4m197Yy,《明日方舟》EP - ONE BY ONE,"4月11日 ONE BY ONE 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/125061

【专辑介绍】
唯有死亡属于风暴之子。

【歌曲列表】
ONE BY ONE",161775300,明日方舟,2024-04-11T03:05:27+00:00,1064119,71865,19217,18714,4539,4393,2341,https://www.bilibili.com/video/BV17M4m197Yy,official_public_aggregate,exact_api,2026-09-11T22:18:39+00:00,music_ep,False
BV1Jp421y72e,《明日方舟》SideStory「巴别塔」活动宣传PV,"SideStory「巴别塔」限时活动即将开启

追逐未来的道路上，
两种同样伟大的理想对撞，几场同样壮烈的悲剧上演。

———————————— 
详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2024-04-05T03:00:07+00:00,4279004,176828,66303,35295,59553,13982,12768,https://www.bilibili.com/video/BV1Jp421y72e,official_public_aggregate,exact_api,2026-09-11T22:18:48+00:00,event_pv,False
BV1VK421h7xV,「2024明日方舟嘉年华」前瞻PV公开,"博士在看吗？
这里是阿米娅作为导游为博士带来的嘉年华前瞻节目~
这次嘉年华将带大家尽情游览泰拉大陆，体验不同国家的人文风情！
期待现场与博士相见——

「2024明日方舟嘉年华」前瞻PV公开
【活动时间】：5月3日-5月5日
【活动地点】：国家会展中心（上海）NH馆、2.1H馆、3H馆（上海市青浦区崧泽大道333号）
活动详细信息及开票时间将于近期公布，更多情报请持续关注@明日方舟",161775300,明日方舟,2024-04-03T04:00:00+00:00,1487866,123311,16523,12361,14159,3905,2868,https://www.bilibili.com/video/BV1VK421h7xV,official_public_aggregate,exact_api,2026-09-11T22:17:39+00:00,other_pv,False
BV1Yf421o78j,「2024明日方舟音律联觉-不觅浪尘」活动情报正式公开,"#明日方舟##音律联觉#
「2024明日方舟音律联觉-不觅浪尘」活动情报正式公开！
详细活动专题页及票务信息将会于近期发布，请持续关注@明日方舟 

“一切均始于晦暗的温床。”
“它曾仅仅是游弋的微尘。”
“一条不归的旅途终被孕育而生。”

一、「2024明日方舟音律联觉-不觅浪尘」
【活动地点】
上海久事体育旗忠网球中心主场馆（上海市闵行区元江路5500弄）
【活动时间】
「不觅浪尘-日场」：5月1日-5月2日&5月4日-5月5日 13:00
「不觅浪尘-夜场」：5月1日-5月2日&5月4日-5月5日",161775300,明日方舟,2024-04-02T12:30:34+00:00,1412156,88070,24139,412,30521,7862,5183,https://www.bilibili.com/video/BV1Yf421o78j,official_public_aggregate,exact_api,2026-09-11T22:17:39+00:00,offline_event,False
BV1Cx421S7w4,「2024明日方舟音律联觉-不觅浪尘」先导预告公开,"「2024明日方舟音律联觉-不觅浪尘」先导预告公开

“苦难往往相似，邪恶反倒驳杂。”
“点火者远去了，但火还在燃烧。”
“没有某种能量和激励，也没有某种责任甚至注定牺牲的命运。”
“欢迎回家，博士。”

活动详情及票务信息将于近期发布，请持续关注@明日方舟 。",161775300,明日方舟,2024-03-29T04:00:00+00:00,1857359,149059,69159,2038,41663,5333,2139,https://www.bilibili.com/video/BV1Cx421S7w4,official_public_aggregate,exact_api,2026-09-11T22:17:16+00:00,event_pv,False
BV1tx421k7PP,《明日方舟》危机合约新赛季「潮曦作战」宣传PV,"《明日方舟》危机合约新赛季「潮曦作战」宣传PV

海潮无止息地触探大地，
留下了晨曦的痕迹。",161775300,明日方舟,2024-03-23T02:59:16+00:00,1501378,103494,26614,16326,23415,4799,2431,https://www.bilibili.com/video/BV1tx421k7PP,official_public_aggregate,exact_api,2026-09-02T18:57:45.405200+08:00,,
BV1oZ42147pk,《明日方舟》「积跬步，至千里！」特别公益PV,"《明日方舟》「积跬步，至千里！」特别公益片

明日方舟携手中国残疾人福利基金会，助力残障儿童的康复发展。我们希望能通过运动连接公益，关注生命，为此，明日方舟将捐赠60万人民币，用于轮椅添置与康复训练。
愿我们的星点爱意能聚沙成塔，共同助力孩子们的未来。

更多活动内容请持续关注Keep官方的自媒体账号。",161775300,明日方舟,2024-03-22T09:00:10+00:00,573594,89071,37510,9154,3310,1639,492,https://www.bilibili.com/video/BV1oZ42147pk,official_public_aggregate,exact_api,2026-09-11T22:17:13+00:00,animation_brand,False
BV1z2421P745,《明日方舟》× Keep「积跬步，至千里！」合作宣传PV,"《明日方舟》× Keep「积跬步，至千里！」合作宣传PV

不积跬步，无以至千里；
不累荧火，无以照山川。
 
明日方舟携手@Keep，推出「积跬步，至千里！」合作活动，3D联动课程与公益跑同步上线。
活动链接：https://m.gotokeep.com/lightning-page/activity/65f14121b304d40001a854d3

后续活动内容及最新消息，请关注Keep官方的自媒体账号。",161775300,明日方舟,2024-03-22T03:03:05+00:00,942378,75079,8113,8749,25717,4050,1883,https://www.bilibili.com/video/BV1z2421P745,official_public_aggregate,exact_api,2026-09-11T22:17:25+00:00,other_pv,False
BV1Qw4m1f772,【明日方舟×彩虹六号：围攻】SideStory「水晶箭行动」活动宣传PV,"【明日方舟×彩虹六号：围攻】SideStory「水晶箭行动」限时活动即将开启

那支本应刺破虚假的水晶箭最终沦为引发动乱的鸣镝。它离弦之后，刀光刺眼，子弹纷飞。

———————————— 
详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2024-02-29T02:58:54+00:00,2911173,161991,53148,25674,62830,10574,12770,https://www.bilibili.com/video/BV1Qw4m1f772,official_public_aggregate,exact_api,2026-09-11T22:18:24+00:00,event_pv,False
BV1pt421h7S4,【明日方舟×彩虹六号：围攻】SideStory「水晶箭行动」先导PV,"连接已建立，再次播报本次任务细节。
谨祝任务顺利。",161775300,明日方舟,2024-02-23T02:57:47+00:00,2095767,168223,39923,19146,83734,11395,4458,https://www.bilibili.com/video/BV1pt421h7S4,official_public_aggregate,exact_api,2026-09-02T18:56:17.217590+08:00,,
