operator_id,operator,english_name,profession,subprofession,rarity,nation_id,group_id,team_id,source_kind,source_url,source_commit,observed_at,is_simulated
char_293_thorns,棘刺,Thorns,WARRIOR,lord,TIER_6,iberia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4082_qiubai,仇白,Qiubai,WARRIOR,lord,TIER_6,yan,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4182_oblvns,丰川祥子,Togawa Sakiko,WARRIOR,lord,TIER_6,,,mujica,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4088_hodrer,赫德雷,Hoederer,WARRIOR,crusher,TIER_6,,babel,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4145_ulpia,乌尔比安,Ulpianus,WARRIOR,crusher,TIER_6,egir,abyssal,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4058_pepe,佩佩,Pepe,WARRIOR,hammer,TIER_6,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1051_headb2,怒潮凛冬,Zima the Raging Tide,WARRIOR,hammer,TIER_6,ursus,,student,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_010_chen,陈,Ch'en,WARRIOR,sword,TIER_6,lungmen,lgd,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4009_irene,艾丽妮,Irene,WARRIOR,sword,TIER_6,iberia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4116_blkkgt,锏,Degenbrecher,WARRIOR,sword,TIER_6,kjerag,karlan,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_017_huang,煌,Blaze,WARRIOR,centurion,TIER_6,rhodes,elite,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1026_gvial2,百炼嘉维尔,Gavial the Invincible,WARRIOR,centurion,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_350_surtr,史尔特尔,Surtr,WARRIOR,artsfghter,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4098_vvana,薇薇安娜,Viviana,WARRIOR,artsfghter,TIER_6,leithanien,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1019_siege2,维娜·维多利亚,Vina Victoria,WARRIOR,artsfghter,TIER_6,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1050_chen3,赤刃明霄陈,Ch'en the Dawnstreak,WARRIOR,artsfghter,TIER_6,yan,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_188_helage,赫拉格,Hellagur,WARRIOR,musha,TIER_6,ursus,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4121_zuole,左乐,Zuo Le,WARRIOR,musha,TIER_6,yan,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_485_pallas,帕拉斯,Pallas,WARRIOR,instructor,TIER_6,minos,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1014_nearl2,耀骑士临光,Nearl the Radiant Knight,WARRIOR,fearless,TIER_6,kazimierz,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4011_lessng,止颂,Lessing,WARRIOR,fearless,TIER_6,leithanien,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1032_excu2,圣约送葬人,Executor the Ex Foedere,WARRIOR,reaper,TIER_6,laterano,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4010_etlchi,隐德来希,Entelechia,WARRIOR,reaper,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4064_mlynar,玛恩纳,Młynar,WARRIOR,librator,TIER_6,kazimierz,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1043_leizi2,司霆惊蛰,Leizi the Thunderbringer,WARRIOR,librator,TIER_6,yan,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4214_cairn,响石,Cairn,TANK,primprotector,TIER_5,columbia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_230_savage,暴行,Savage,WARRIOR,centurion,TIER_5,rim,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_282_catap,空爆,Catapult,SNIPER,aoesniper,TIER_3,rhodes,,reserve6,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_283_midn,月见夜,Midnight,WARRIOR,lord,TIER_3,rhodes,,reserve6,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_137_brownb,猎蜂,Beehunter,WARRIOR,fighter,TIER_4,ursus,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_347_jaksel,杰克,Jackie,WARRIOR,fighter,TIER_4,columbia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_164_nightm,夜魔,Nightmare,CASTER,corecaster,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_220_grani,格拉尼,Grani,PIONEER,charger,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_263_skadi,斯卡蒂,Skadi,WARRIOR,fearless,TIER_6,egir,abyssal,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
